siparis_id,musteri_id,siparis_tarihi,sehir,musteri_kidem_ayi,kategori,birim_fiyat,adet,indirim_orani,kampanya,odeme_yontemi,cihaz,kargo_gunu,iade_edildi,memnuniyet_puani,siparis_tutari
S001088,M0103,2025-07-10,Elazığ,39,Giyim,1184.8,3.0,0.15,Sepette İndirim,Banka Kartı,Mobil,4.0,Hayır,4.0,3021.24
S001293,M0313,2025-06-24,İzmir,8,Kitap,321.63,2.0,0.15,Yeni Üye,Havale/EFT,Masaüstü,5.0,Hayır,5.0,546.77
S000361,M0309,2025-03-08,İzmir,18,Spor,2147.33,2.0,0.05,Hafta Sonu,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,4079.93
S001062,M0245,2025-01-28,İstanbul,10,Spor,1822.11,2.0,0.1,Hafta Sonu,Kredi Kartı,Tablet,1.0,Evet,4.0,3279.8
S000384,M0222,2025-07-18,İstanbul,12,Elektronik,7051.56,1.0,0.1,Hafta Sonu,Kapıda Ödeme,Masaüstü,2.0,Hayır,,6346.4
S000733,M0042,2025-02-22,İstanbul,22,Elektronik,1546.42,1.0,0.0,Yok,Banka Kartı,Mobil,6.0,Evet,3.0,1546.42
S000531,M0309,2025-11-01,İzmir,18,Kitap,385.68,2.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,5.0,771.36
S000656,M0309,2025-11-05,İzmir,18,Kozmetik,340.74,1.0,0.25,Özel Gün,Banka Kartı,Masaüstü,4.0,Evet,2.0,255.56
S001150,M0216,2025-03-14,Malatya,45,Ev & Yaşam,549.94,2.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,4.0,1099.88
S000019,M0306,2025-11-03,Ankara,25,Giyim,900.74,1.0,0.0,Yok,Kredi Kartı,Mobil,6.0,Hayır,5.0,900.74
S000360,M0007,2025-10-02,Elazığ,17,Elektronik,2637.52,2.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,4747.54
S000885,M0309,2025-12-14,İzmir,18,Ev & Yaşam,135.97,1.0,0.25,Özel Gün,Havale/EFT,Masaüstü,1.0,Hayır,4.0,101.98
S000445,M0309,2025-03-27,İzmir,18,Ev & Yaşam,825.11,1.0,0.0,Yok,Havale/EFT,Tablet,9.0,Hayır,4.0,825.11
S000122,M0309,2025-08-27,İzmir,18,Ev & Yaşam,416.97,2.0,0.15,Hafta Sonu,Kredi Kartı,Masaüstü,9.0,Evet,1.0,708.85
S001006,M0136,2025-09-28,İstanbul,25,Spor,740.39,1.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,666.35
S001287,M0042,2025-09-27,İstanbul,22,Ev & Yaşam,596.98,1.0,0.0,Yok,Havale/EFT,Mobil,3.0,Evet,3.0,596.98
S001396,M0316,2025-05-28,Elazığ,2,Elektronik,7868.54,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,4.0,7868.54
S000374,M0096,2025-10-15,Elazığ,22,Kozmetik,413.0,1.0,0.0,Yok,Banka Kartı,Mobil,6.0,Hayır,,413.0
S000533,M0109,2025-09-30,İstanbul,27,Kitap,411.89,1.0,0.0,Yok,Banka Kartı,Mobil,1.0,Hayır,4.0,411.89
S000927,M0197,2025-10-29,İstanbul,4,Elektronik,9218.87,1.0,0.0,Yok,Kredi Kartı,Masaüstü,5.0,Hayır,4.0,9218.87
S000213,M0218,2025-01-15,Ankara,46,Elektronik,1216.27,3.0,0.1,Hafta Sonu,Banka Kartı,Masaüstü,2.0,Hayır,5.0,3283.93
S001348,M0032,2025-05-23,İzmir,46,Spor,1269.78,1.0,0.0,Yok,Banka Kartı,Mobil,3.0,Hayır,4.0,1269.78
S000279,M0203,2025-10-23,İstanbul,22,Kitap,253.05,1.0,0.0,Yok,Kredi Kartı,Tablet,6.0,Hayır,4.0,253.05
S001281,M0295,2025-11-19,İstanbul,47,Giyim,1292.59,2.0,0.0,Yok,Havale/EFT,Mobil,2.0,Hayır,5.0,2585.18
S000947,M0200,2025-05-01,İstanbul,10,Ev & Yaşam,2111.14,3.0,0.2,Sepette İndirim,Banka Kartı,Mobil,7.0,Hayır,3.0,5066.74
S000190,M0309,2025-11-15,İzmir,18,Giyim,510.16,2.0,0.15,Sepette İndirim,Banka Kartı,Masaüstü,1.0,Evet,2.0,867.27
S000919,M0179,2025-10-13,İstanbul,5,Kitap,175.11,2.0,0.1,Hafta Sonu,Kapıda Ödeme,Mobil,6.0,Hayır,4.0,315.2
S000230,M0194,2025-06-03,İstanbul,19,Elektronik,2443.56,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,6.0,Hayır,4.0,2077.03
S000964,M0171,2025-11-04,İstanbul,9,Elektronik,12181.04,1.0,0.15,Yeni Üye,Banka Kartı,Mobil,3.0,Hayır,4.0,10353.88
S001349,M0306,2025-08-12,Ankara,25,Giyim,1413.88,2.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,8.0,Hayır,3.0,2544.98
S000926,M0297,2025-04-20,Malatya,35,Kitap,242.24,1.0,0.2,Sepette İndirim,Kredi Kartı,Tablet,4.0,Hayır,5.0,193.79
S000969,M0031,2025-03-01,Ankara,13,Giyim,732.63,2.0,0.3,Özel Gün,Kredi Kartı,Mobil,3.0,Hayır,3.0,1025.68
S000932,M0128,2025-04-09,Elazığ,21,Elektronik,1772.81,1.0,0.0,Yok,Kredi Kartı,Mobil,6.0,Hayır,3.0,1772.81
S001213,M0306,2025-07-29,Ankara,25,Kozmetik,901.5,1.0,0.15,Hafta Sonu,Banka Kartı,Masaüstü,5.0,Hayır,5.0,766.28
S000550,M0236,2025-05-09,Ankara,28,Giyim,548.63,4.0,0.0,Yok,Banka Kartı,Masaüstü,2.0,Hayır,5.0,2194.52
S000129,M0230,2025-10-05,İstanbul,1,Giyim,536.53,1.0,0.0,Yok,Banka Kartı,Masaüstü,2.0,Hayır,4.0,536.53
S001161,M0128,2025-09-09,Elazığ,21,Ev & Yaşam,627.23,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,4.0,Hayır,5.0,533.15
S001266,M0287,2025-03-17,Ankara,5,Giyim,728.26,1.0,0.0,Yok,Kapıda Ödeme,Mobil,5.0,Hayır,4.0,728.26
S001260,M0294,2025-10-30,İzmir,18,Elektronik,2644.09,1.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,9.0,Hayır,3.0,2379.68
S000672,M0309,2025-11-17,İzmir,18,Spor,707.82,1.0,0.3,Özel Gün,Banka Kartı,Mobil,2.0,Hayır,5.0,495.47
S000608,M0162,2025-03-30,Bursa,42,Ev & Yaşam,1074.12,1.0,0.05,Hafta Sonu,Kredi Kartı,Masaüstü,3.0,Hayır,,1020.41
S000641,M0181,2025-07-29,İzmir,3,Spor,678.95,1.0,0.1,Yeni Üye,Kapıda Ödeme,Masaüstü,5.0,Hayır,4.0,611.06
S001355,M0251,2025-08-31,Bursa,21,Ev & Yaşam,396.57,2.0,0.0,Yok,Havale/EFT,Masaüstü,2.0,Hayır,5.0,793.14
S000848,M0254,2025-01-13,İzmir,22,Elektronik,5433.05,2.0,0.25,Sepette İndirim,Banka Kartı,Mobil,4.0,Evet,2.0,8149.58
S001080,M0232,2025-10-09,Malatya,12,Kitap,253.54,3.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,5.0,Hayır,5.0,646.53
S000708,M0174,2025-12-07,Bursa,5,Giyim,316.23,1.0,0.0,Yok,Kredi Kartı,Masaüstü,,Evet,,316.23
S000676,M0224,2025-06-10,İstanbul,35,Kitap,411.02,4.0,0.05,Yok,Kredi Kartı,Mobil,4.0,Hayır,5.0,1561.88
S001372,M0122,2025-04-07,Elazığ,23,Elektronik,3468.49,3.0,0.0,Yok,Banka Kartı,Masaüstü,4.0,Hayır,5.0,10405.47
S000940,M0048,2025-11-24,Ankara,40,Spor,1651.41,3.0,0.15,Yeni Üye,Kredi Kartı,Masaüstü,9.0,Hayır,3.0,4211.1
S001301,M0273,2025-12-05,İstanbul,18,Kozmetik,792.78,1.0,0.05,Hafta Sonu,Kredi Kartı,Mobil,5.0,Hayır,4.0,753.14
S000959,M0309,2025-10-26,İzmir,18,Kitap,273.8,2.0,0.0,Yok,Havale/EFT,Mobil,2.0,Hayır,3.0,547.6
S001381,M0150,2025-01-01,İstanbul,26,Kitap,215.58,1.0,0.05,Yok,Kredi Kartı,Mobil,1.0,Hayır,3.0,204.8
S000994,M0309,2025-10-20,İzmir,18,Elektronik,8366.23,2.0,0.1,Yeni Üye,Banka Kartı,Mobil,5.0,Hayır,4.0,15059.21
S000711,M0095,2025-04-18,Malatya,45,Kozmetik,268.03,2.0,0.25,Özel Gün,Kredi Kartı,Mobil,2.0,Hayır,3.0,402.04
S000140,M0127,2025-01-10,Malatya,22,Ev & Yaşam,1003.53,3.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,2709.53
S001292,M0309,2025-11-20,İzmir,18,Kozmetik,694.79,1.0,0.0,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,694.79
S000882,M0204,2025-11-04,İstanbul,23,Kitap,345.58,1.0,0.0,Yok,Kapıda Ödeme,Tablet,3.0,Hayır,4.0,345.58
S000003,M0164,2025-11-18,Elazığ,31,Spor,1258.26,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,3.0,1258.26
S001322,M0206,2025-04-07,Bursa,25,Elektronik,1115.48,1.0,0.1,Yeni Üye,Kredi Kartı,Tablet,3.0,Hayır,4.0,1003.93
S000438,M0269,2025-08-05,Malatya,45,Kozmetik,292.21,1.0,0.0,Yok,Kapıda Ödeme,Tablet,3.0,Hayır,4.0,292.21
S000395,M0168,2025-09-13,Bursa,21,Elektronik,2710.05,2.0,0.25,Özel Gün,Havale/EFT,Mobil,1.0,Hayır,4.0,4065.08
S000278,M0159,2025-03-03,Bursa,27,Giyim,329.92,1.0,0.0,Yok,Banka Kartı,Mobil,2.0,Evet,,329.92
S000686,M0138,2025-08-01,Ankara,45,Kitap,160.92,4.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,5.0,Hayır,4.0,579.31
S000283,M0320,2025-09-14,Ankara,32,Giyim,864.2,2.0,0.2,Yeni Üye,Banka Kartı,Masaüstü,4.0,Hayır,5.0,1382.72
S000119,M0120,2025-03-24,Malatya,33,Giyim,1289.67,1.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,1289.67
S000753,M0113,2025-03-30,İzmir,19,Kitap,358.76,4.0,0.1,Hafta Sonu,Havale/EFT,Mobil,3.0,Hayır,3.0,1291.54
S000057,M0247,2025-12-26,Elazığ,19,Kitap,188.47,3.0,0.0,Yok,Kredi Kartı,Masaüstü,6.0,Hayır,3.0,565.41
S001160,M0200,2025-05-02,İstanbul,10,Ev & Yaşam,2120.65,1.0,0.15,Özel Gün,Banka Kartı,Mobil,4.0,Hayır,5.0,1802.55
S000984,M0195,2025-08-02,Elazığ,5,Ev & Yaşam,500.8,4.0,0.0,Yok,Havale/EFT,Mobil,,Hayır,3.0,2003.2
S001199,M0074,2025-11-06,İzmir,3,Elektronik,9168.0,4.0,0.1,Yeni Üye,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,33004.8
S000042,M0299,2025-03-04,Ankara,27,Ev & Yaşam,502.03,1.0,0.15,Sepette İndirim,Banka Kartı,Mobil,3.0,Hayır,3.0,426.73
S000669,M0236,2025-11-25,Ankara,28,Kozmetik,618.05,1.0,0.0,Yok,Kredi Kartı,Masaüstü,,Hayır,4.0,618.05
S000612,M0175,2025-11-10,İstanbul,14,Spor,1165.34,2.0,0.15,Sepette İndirim,Havale/EFT,Mobil,1.0,Hayır,3.0,1981.08
S000051,M0305,2025-06-29,Ankara,27,Giyim,809.77,5.0,0.1,Yeni Üye,Banka Kartı,Mobil,3.0,Hayır,5.0,3643.96
S000524,M0309,2025-12-19,İzmir,18,Elektronik,4804.51,3.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,,14413.53
S001054,M0056,2025-05-13,Elazığ,27,Giyim,779.98,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Evet,3.0,779.98
S001347,M0078,2025-06-05,İzmir,28,Kozmetik,377.99,1.0,0.1,Sepette İndirim,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,340.19
S000330,M0077,2025-09-19,Ankara,16,Elektronik,4796.99,1.0,0.0,Yok,Havale/EFT,Mobil,4.0,Hayır,3.0,4796.99
S000680,M0286,2025-12-09,Ankara,22,Elektronik,9252.25,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,4.0,9252.25
S001279,M0201,2025-04-18,Ankara,17,Spor,2184.4,5.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Evet,1.0,10922.0
S001239,M0024,2025-07-05,Ankara,35,Giyim,882.03,1.0,0.0,Yok,Kredi Kartı,Masaüstü,7.0,Hayır,4.0,882.03
S000246,M0139,2025-09-21,İstanbul,1,Spor,1943.57,2.0,0.0,Yok,Kredi Kartı,Masaüstü,7.0,Hayır,5.0,3887.14
S001029,M0136,2025-08-21,İstanbul,25,Spor,1070.16,1.0,0.0,Yok,Kapıda Ödeme,Mobil,4.0,Hayır,5.0,1070.16
S000385,M0158,2025-01-01,Bursa,26,Elektronik,722.44,3.0,0.2,Özel Gün,Havale/EFT,Masaüstü,1.0,Hayır,4.0,1733.86
S000852,M0032,2025-03-05,İzmir,46,Kitap,209.58,5.0,0.05,Yok,Havale/EFT,Mobil,1.0,Hayır,4.0,995.5
S001097,M0110,2025-02-23,Bursa,20,Kozmetik,430.9,3.0,0.1,Yeni Üye,Kredi Kartı,Mobil,1.0,Hayır,5.0,1163.43
S001115,M0205,2025-12-05,İstanbul,39,Ev & Yaşam,1976.04,1.0,0.0,Yok,Banka Kartı,Masaüstü,1.0,Evet,1.0,1976.04
S000540,M0309,2025-12-06,İzmir,18,Ev & Yaşam,1757.09,1.0,0.05,Hafta Sonu,Kredi Kartı,Tablet,2.0,Hayır,3.0,1669.24
S000974,M0017,2025-05-21,Malatya,35,Kitap,314.42,2.0,0.25,Özel Gün,Kredi Kartı,Mobil,4.0,Hayır,5.0,471.63
S001319,M0283,2025-02-25,İstanbul,14,Ev & Yaşam,649.02,5.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,5.0,3245.1
S000069,M0309,2025-10-27,İzmir,18,Kitap,246.49,1.0,0.3,Özel Gün,Banka Kartı,Tablet,2.0,Hayır,4.0,172.54
S001265,M0083,2025-12-20,Bursa,46,Spor,693.46,2.0,0.1,Sepette İndirim,Kapıda Ödeme,Masaüstü,1.0,Hayır,5.0,1248.23
S001297,M0279,2025-10-15,Ankara,44,Kitap,193.69,2.0,0.15,Sepette İndirim,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,329.27
S000152,M0100,2025-08-21,İstanbul,35,Giyim,1240.6,1.0,0.0,Yok,Banka Kartı,Masaüstü,4.0,Hayır,4.0,1240.6
S001083,M0178,2025-10-02,Ankara,9,Ev & Yaşam,591.37,2.0,0.1,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,4.0,1064.47
S000430,M0169,2025-06-11,İstanbul,6,Ev & Yaşam,745.77,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,5.0,Hayır,5.0,633.9
S000460,M0092,2025-07-07,Ankara,11,Giyim,3369.33,1.0,0.25,Sepette İndirim,Kapıda Ödeme,Masaüstü,3.0,Hayır,4.0,2527.0
S000905,M0063,2025-05-31,Ankara,30,Kozmetik,328.91,1.0,0.0,Yok,Havale/EFT,Mobil,5.0,Hayır,5.0,328.91
S000326,M0164,2025-01-14,Elazığ,31,Ev & Yaşam,5714.07,5.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,4.0,24284.8
S000985,M0220,2025-08-02,Bursa,19,Giyim,1017.39,3.0,0.2,Özel Gün,Kredi Kartı,Mobil,3.0,Hayır,3.0,2441.74
S000387,M0305,2025-06-01,Ankara,27,Spor,1327.4,2.0,0.3,Özel Gün,Kredi Kartı,Mobil,2.0,Hayır,4.0,1858.36
S000646,M0084,2025-12-15,Malatya,11,Elektronik,10451.55,1.0,0.0,Yok,Havale/EFT,Mobil,3.0,Hayır,,10451.55
S001356,M0312,2025-09-16,İstanbul,11,Elektronik,3763.35,2.0,0.15,Yeni Üye,,Mobil,6.0,Hayır,4.0,6397.7
S000059,M0309,2025-11-05,İzmir,18,Ev & Yaşam,1028.46,2.0,0.0,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,2056.92
S000479,M0306,2025-11-21,Ankara,25,Ev & Yaşam,2196.77,2.0,0.1,Yeni Üye,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,3954.19
S001145,M0299,2025-11-23,Ankara,27,Elektronik,4360.79,5.0,0.15,Sepette İndirim,Banka Kartı,Masaüstü,4.0,Hayır,5.0,18533.36
S000660,M0254,2025-07-17,İzmir,22,Kitap,203.96,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,2.0,Evet,3.0,173.37
S000091,M0309,2025-07-27,İzmir,18,Kitap,478.06,2.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,4.0,956.12
S000072,M0287,2025-07-23,Ankara,5,Kozmetik,322.05,1.0,0.05,Hafta Sonu,Banka Kartı,Mobil,2.0,Hayır,4.0,305.95
S001338,M0103,2025-05-22,Elazığ,39,Elektronik,1420.01,3.0,0.1,Yeni Üye,Havale/EFT,Mobil,6.0,Hayır,4.0,3834.03
S000454,M0144,2025-03-24,Bursa,8,Kitap,230.46,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,6.0,Hayır,5.0,207.41
S000736,M0025,2025-11-03,Ankara,11,Giyim,2657.26,2.0,0.0,Yok,Banka Kartı,Mobil,2.0,Hayır,5.0,5314.52
S000291,M0119,2025-07-04,İzmir,16,Giyim,735.54,1.0,0.0,Yok,Havale/EFT,Mobil,3.0,Hayır,4.0,735.54
S000143,M0049,2025-04-22,İzmir,45,Ev & Yaşam,1053.54,1.0,0.1,Yeni Üye,Kapıda Ödeme,Mobil,3.0,Evet,,948.19
S000622,M0295,2025-06-23,İstanbul,47,Elektronik,6991.12,1.0,0.15,Hafta Sonu,Banka Kartı,Masaüstü,13.0,Hayır,1.0,5942.45
S000572,M0049,2025-03-31,İzmir,45,Elektronik,4896.76,1.0,0.0,Yok,Kredi Kartı,Mobil,6.0,Hayır,3.0,4896.76
S000720,M0230,2025-04-27,İstanbul,1,Giyim,611.71,4.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,1.0,Evet,2.0,2079.81
S000038,M0175,2025-01-22,İstanbul,14,Spor,907.4,2.0,0.1,Hafta Sonu,Havale/EFT,Mobil,1.0,Hayır,4.0,1633.32
S000094,M0252,2025-04-03,Ankara,16,Kozmetik,1011.32,1.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,2.0,Hayır,5.0,809.06
S000675,M0119,2025-01-07,İzmir,16,Giyim,757.65,1.0,0.05,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,5.0,719.77
S001200,M0191,2025-02-08,Bursa,48,Elektronik,4517.08,1.0,0.15,Sepette İndirim,Havale/EFT,Mobil,7.0,Hayır,2.0,3839.52
S000239,M0057,2025-05-02,Bursa,16,Spor,1044.44,4.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,5.0,4177.76
S001041,M0196,2025-08-14,Elazığ,19,Elektronik,5358.52,3.0,0.0,Yok,Kapıda Ödeme,Mobil,3.0,Hayır,5.0,16075.56
S000931,M0309,2025-08-23,İzmir,18,Giyim,292.99,1.0,0.05,Yok,Banka Kartı,Mobil,,Evet,2.0,278.34
S000742,M0309,2025-05-09,İzmir,18,Giyim,2465.34,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,5.0,2465.34
S001371,M0309,2025-10-20,İzmir,18,Kozmetik,383.63,1.0,0.1,Yeni Üye,Havale/EFT,Mobil,3.0,Evet,2.0,345.27
S001189,M0058,2025-01-28,Ankara,9,Giyim,443.91,6.0,0.1,Sepette İndirim,Havale/EFT,Masaüstü,3.0,Hayır,5.0,2397.11
S001109,M0125,2025-12-12,Ankara,27,Kozmetik,388.65,2.0,0.0,Yok,Banka Kartı,Masaüstü,4.0,Hayır,4.0,777.3
S001077,M0283,2025-11-04,İstanbul,14,Giyim,402.49,1.0,,Yok,Banka Kartı,Mobil,5.0,Hayır,5.0,402.49
S000658,M0191,2025-09-30,Bursa,48,Giyim,1119.92,4.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,4.0,Hayır,5.0,3807.73
S000878,M0058,2025-03-09,Ankara,9,Giyim,1454.38,2.0,0.1,Sepette İndirim,Havale/EFT,Mobil,2.0,Hayır,5.0,2617.88
S000299,M0116,2025-12-02,Elazığ,21,Giyim,746.33,5.0,0.15,Sepette İndirim,Banka Kartı,Masaüstü,10.0,Evet,2.0,3171.9
S001235,M0105,2025-02-14,Ankara,45,Giyim,990.02,6.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,6.0,Hayır,5.0,5346.11
S001008,M0178,2025-11-23,Ankara,9,Ev & Yaşam,1501.14,1.0,0.25,Özel Gün,Kredi Kartı,Masaüstü,,Hayır,3.0,1125.86
S000576,M0109,2025-05-05,İstanbul,27,Elektronik,4045.4,1.0,0.0,Yok,Havale/EFT,Mobil,2.0,Hayır,3.0,4045.4
S000273,M0281,2025-02-16,İzmir,6,Ev & Yaşam,1210.81,1.0,0.1,Hafta Sonu,Banka Kartı,Masaüstü,2.0,Hayır,3.0,1089.73
S001310,M0071,2025-03-19,Ankara,24,Elektronik,1677.12,2.0,0.1,Hafta Sonu,Havale/EFT,Masaüstü,7.0,Hayır,5.0,3018.82
S001233,M0214,2025-08-08,İstanbul,6,Kozmetik,423.72,2.0,0.15,Sepette İndirim,Havale/EFT,Mobil,9.0,Evet,2.0,720.32
S000875,M0043,2025-05-02,Bursa,26,Elektronik,4603.94,2.0,0.0,Yok,Havale/EFT,Mobil,6.0,Evet,5.0,9207.88
S001142,M0015,2025-06-14,İstanbul,35,Ev & Yaşam,640.12,1.0,0.0,Yok,Kredi Kartı,Mobil,1.0,Hayır,5.0,640.12
S001152,M0079,2025-04-12,Ankara,40,Giyim,575.41,1.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,3.0,575.41
S001314,M0298,2025-12-30,Elazığ,35,Elektronik,19642.1,1.0,0.15,Sepette İndirim,Banka Kartı,Mobil,6.0,Hayır,5.0,16695.78
S000738,M0309,2025-02-05,İzmir,18,Elektronik,3256.1,2.0,0.3,Özel Gün,Kredi Kartı,Mobil,3.0,Evet,3.0,4558.54
S000543,M0309,2025-11-03,İzmir,18,Kozmetik,334.38,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,5.0,334.38
S001305,M0245,2025-01-25,İstanbul,10,Giyim,184.41,4.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,5.0,Hayır,4.0,626.99
S000105,M0064,2025-05-16,İzmir,40,Giyim,2037.7,2.0,0.2,Sepette İndirim,Banka Kartı,Mobil,4.0,Hayır,5.0,3260.32
S000696,M0028,2025-05-14,Bursa,4,Elektronik,3844.4,3.0,0.25,Özel Gün,Kapıda Ödeme,Mobil,3.0,Hayır,4.0,8649.9
S000471,M0309,2025-01-29,İzmir,18,Kozmetik,578.49,2.0,0.1,Yeni Üye,Kredi Kartı,Mobil,2.0,Hayır,5.0,1041.28
S000726,M0294,2025-01-15,İzmir,18,Elektronik,5510.45,1.0,0.05,Hafta Sonu,Banka Kartı,Mobil,3.0,Hayır,3.0,5234.93
S000788,M0191,2025-10-22,Bursa,48,Ev & Yaşam,1231.19,2.0,0.25,Özel Gün,Kredi Kartı,Mobil,1.0,Hayır,5.0,1846.78
S001216,M0309,2025-08-01,İzmir,18,Ev & Yaşam,1137.7,1.0,0.0,Yok,Kredi Kartı,Mobil,5.0,Hayır,5.0,1137.7
S001334,M0192,2025-07-18,Bursa,35,Spor,416.85,2.0,0.1,Hafta Sonu,Banka Kartı,Tablet,3.0,Hayır,4.0,750.33
S001060,M0309,2025-09-23,İzmir,18,Spor,2541.8,2.0,0.0,Yok,Havale/EFT,Masaüstü,4.0,Hayır,5.0,5083.6
S001133,M0169,2025-01-19,İstanbul,6,Ev & Yaşam,861.37,2.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,2.0,Hayır,4.0,1550.47
S001020,M0309,2025-11-07,İzmir,18,Giyim,921.42,2.0,0.1,Hafta Sonu,Kredi Kartı,Tablet,2.0,Hayır,5.0,1658.56
S000854,M0190,2025-12-16,Elazığ,23,Kitap,405.81,4.0,0.15,Hafta Sonu,Kredi Kartı,Mobil,7.0,Hayır,3.0,1379.75
S000366,M0195,2025-08-26,Elazığ,5,Giyim,598.1,1.0,0.05,Yok,Kredi Kartı,Mobil,3.0,Evet,,568.2
S000877,M0309,2025-04-13,İzmir,18,Giyim,215.72,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,2.0,Hayır,4.0,194.15
S000075,M0203,2025-03-24,İstanbul,22,Ev & Yaşam,1251.68,3.0,0.05,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,4.0,3567.29
S000049,M0309,2025-10-05,İzmir,18,Giyim,310.94,1.0,0.0,Yok,Kredi Kartı,Masaüstü,5.0,Hayır,5.0,310.94
S000790,M0157,2025-12-02,İstanbul,24,Giyim,260.24,2.0,0.05,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,5.0,494.46
S000956,M0174,2025-04-28,Bursa,5,Elektronik,4145.32,1.0,0.2,Özel Gün,Kredi Kartı,Mobil,5.0,Hayır,5.0,3316.26
S001035,M0239,2025-10-07,İzmir,48,Ev & Yaşam,1264.42,1.0,0.0,Yok,Banka Kartı,Masaüstü,2.0,Hayır,5.0,1264.42
S001253,M0169,2025-12-14,İstanbul,6,Kozmetik,158.56,5.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,3.0,792.8
S000391,M0316,2025-10-17,Elazığ,2,Giyim,960.66,1.0,0.0,Yok,Havale/EFT,Mobil,7.0,Evet,2.0,960.66
S001169,M0282,2025-01-05,Malatya,39,Spor,742.62,2.0,0.1,Hafta Sonu,Kapıda Ödeme,Mobil,6.0,Hayır,5.0,1336.72
S001116,M0158,2025-10-15,Bursa,26,Kitap,145.18,1.0,0.05,Yok,Banka Kartı,Mobil,6.0,Hayır,3.0,137.92
S000573,M0309,2025-12-19,İzmir,18,Kozmetik,310.76,3.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,3.0,Hayır,4.0,839.05
S000587,M0024,2025-03-22,Ankara,35,Kitap,370.28,1.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,,370.28
S001159,M0058,2025-10-23,Ankara,9,Elektronik,3449.37,3.0,0.25,Sepette İndirim,Banka Kartı,Mobil,2.0,Evet,2.0,7761.08
S000809,M0027,2025-05-20,Ankara,40,Kozmetik,1240.09,1.0,0.05,Hafta Sonu,Kapıda Ödeme,Mobil,3.0,Hayır,4.0,1178.09
S000178,M0305,2025-12-19,Ankara,27,Giyim,431.69,5.0,0.15,Sepette İndirim,Banka Kartı,Masaüstü,2.0,Hayır,4.0,1834.68
S001299,M0309,2025-11-20,İzmir,18,Giyim,1332.78,2.0,0.0,Yok,Kapıda Ödeme,Mobil,3.0,Hayır,4.0,2665.56
S000555,M0208,2025-03-24,Ankara,42,Kitap,227.2,1.0,0.0,Yok,Kredi Kartı,Mobil,6.0,Hayır,4.0,227.2
S000529,M0239,2025-03-09,İzmir,48,Kozmetik,450.37,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,4.0,450.37
